siteID	coverage1	coverage2	coverage3	coverage4	coverage5	coverage6	coverage7	coverage8	coverage9	coverage10	coverage11	coverage12	coverage13	coverage14	coverage15	coverage16	coverage17	coverage18
Contig45549_6824	19	21	14	18	20	11	22	21	27	27	17	20	26	38	29	31	20	22
Contig45549_6829	18	19	15	17	20	10	20	22	28	29	20	20	27	41	30	34	23	22
Contig45549_6985	18	11	14	10	11	8	16	21	10	17	10	12	16	22	28	28	15	18
Contig45549_7088	13	10	18	17	5	12	14	13	10	21	11	13	21	11	21	15	18	14
Contig45549_7101	13	14	11	12	10	10	14	16	13	14	12	11	15	12	21	15	13	14
Contig45549_7123	19	19	21	24	21	14	18	18	23	21	14	22	23	22	22	20	26	23
Contig45549_7145	15	16	20	11	14	15	17	12	17	14	9	17	16	17	19	17	23	17
Contig4555_1486	34	28	23	21	29	22	32	29	26	22	9	16	32	34	33	29	15	33
Contig4555_1491	29	27	21	21	25	21	29	27	21	19	9	18	28	34	31	29	16	31
Contig4555_1540	28	17	16	18	16	9	17	15	16	11	5	14	19	23	20	12	9	20
Contig4555_2283	24	17	21	17	19	15	22	13	21	23	13	13	24	24	19	23	8	18
Contig4555_2371	35	16	30	35	18	15	32	24	30	22	20	14	32	40	35	31	19	31
Contig4555_2373	40	21	36	37	26	21	40	29	34	24	24	15	35	43	40	36	22	34
Contig4555_2390	35	20	31	29	25	22	30	21	26	20	22	16	29	40	37	37	14	32
Contig4555_2560	22	23	23	27	25	18	31	22	32	19	14	8	21	25	30	23	11	29
Contig4555_2631	32	20	26	19	20	21	29	16	25	18	11	20	23	19	25	20	16	32
Contig4555_4827	16	15	15	18	20	10	10	12	12	20	16	13	23	23	20	32	9	17
Contig45552_16879	14	14	13	12	17	15	14	16	17	10	8	13	25	25	25	22	19	18
Contig45552_16910	23	9	16	15	14	11	16	18	21	18	6	15	21	23	24	19	14	13
Contig45552_16914	22	10	13	14	14	10	14	19	23	16	9	19	23	19	22	21	13	16
Contig45552_16929	21	19	16	27	17	15	15	22	25	17	13	22	29	30	26	27	16	16
Contig45552_16973	15	9	16	18	14	6	14	17	20	13	12	10	17	25	21	24	19	22
Contig45552_17015	13	17	15	16	12	9	19	17	23	12	14	20	21	28	33	26	18	24
Contig45559_1709	14	16	15	21	15	13	18	16	18	27	32	18	26	29	31	29	24	23
Contig45577_13154	16	12	16	15	15	13	15	16	21	18	12	19	28	25	25	31	15	14
Contig45607_25049	15	10	15	14	11	10	18	15	12	13	21	12	18	22	14	17	11	11
Contig45607_25053	17	11	15	16	10	10	19	14	13	16	25	12	21	24	19	21	13	14
Contig45607_25060	17	10	15	15	8	8	15	15	14	20	23	13	20	24	16	22	15	14
Contig45626_21654	22	23	17	22	17	14	21	23	22	30	25	22	26	35	28	35	21	21
Contig45626_27562	18	19	19	16	11	14	22	17	23	21	9	15	30	33	24	17	19	16
Contig45626_29899	18	17	14	15	16	14	16	13	26	26	17	17	23	33	27	26	23	20
Contig45631_9581	23	24	15	24	24	15	28	18	25	27	21	26	36	32	38	28	27	24
Contig45631_9632	25	22	15	22	17	13	22	33	26	31	24	22	31	31	36	30	23	20
Contig45631_11798	22	22	21	26	21	22	20	22	23	29	28	23	41	35	29	40	26	29
Contig45631_11829	16	12	21	20	12	15	22	16	19	23	17	19	33	35	27	24	23	20
Contig45631_11844	20	13	22	22	14	19	33	20	29	30	24	24	42	42	29	32	29	23
Contig45635_1238	21	16	16	17	25	21	17	20	22	17	7	25	20	13	16	12	22	27
Contig45643_23928	23	22	18	12	16	18	30	17	22	28	13	14	29	21	30	24	23	18
Contig45643_23935	26	24	17	16	21	14	25	15	27	32	13	17	32	29	31	27	27	20
Contig45644_417	18	19	13	17	16	6	22	16	24	19	11	24	29	32	26	17	13	24
Contig45656_15603	11	16	18	16	15	13	17	14	22	22	13	10	20	25	26	19	20	22
Contig45656_15609	13	14	18	18	19	11	19	23	23	26	13	13	23	28	30	20	24	23
Contig45656_15632	12	16	18	17	18	15	18	20	17	26	11	13	22	25	30	22	20	28
Contig45656_15668	15	8	15	17	13	12	25	16	15	10	6	19	31	23	25	26	23	20
Contig45656_21305	41	25	26	29	28	28	26	32	39	40	29	26	39	35	35	41	46	32
Contig4566_11101	29	22	20	26	18	21	26	28	25	37	40	20	38	54	51	45	26	28
Contig4566_11116	30	22	29	30	24	21	22	34	32	33	46	22	42	52	51	51	29	38
Contig4566_11131	25	14	23	21	13	18	15	29	31	30	32	23	41	47	45	49	25	34
Contig4566_11148	24	17	17	19	8	19	19	25	26	18	22	20	33	54	44	45	13	28
Contig4566_11159	26	16	17	19	11	20	26	23	23	16	26	14	29	52	37	39	15	29
Contig4566_11164	28	14	17	20	10	22	24	21	26	18	28	13	30	54	38	36	18	31
Contig4566_11175	26	21	23	19	13	21	20	18	21	23	31	19	37	45	41	36	25	31
Contig4566_11182	22	18	22	14	13	17	20	16	23	22	35	20	36	44	36	32	21	34
Contig4566_11253	24	20	21	29	15	23	19	25	25	25	34	23	37	47	30	30	16	31
Contig4568_312	8	15	23	16	20	5	27	20	13	2	24	22	20	26	5	34	22	21
Contig45685_69	16	14	23	19	12	17	27	22	20	20	34	24	31	35	30	33	11	17
Contig45685_84	17	14	23	19	12	18	28	23	21	20	35	22	34	32	28	32	11	17
Contig45685_4675	21	21	21	21	17	16	16	17	22	28	33	26	34	28	38	25	29	20
Contig45685_5666	13	9	20	21	14	10	22	13	20	38	37	17	38	44	33	46	27	21
Contig45685_5842	23	23	25	24	13	12	28	22	32	52	66	22	49	46	42	49	30	31
Contig45685_5865	18	16	15	20	11	10	23	25	19	34	32	18	34	38	32	38	25	27
Contig45685_5920	17	14	22	20	14	9	22	21	19	34	27	14	38	35	33	40	24	26
Contig45685_5936	14	17	20	12	11	7	16	16	20	17	23	8	32	28	29	24	16	21
Contig45718_21608	26	20	28	30	21	24	33	31	43	27	51	20	39	45	44	55	29	28
Contig45736_28213	13	21	18	19	14	9	16	14	47	20	37	11	25	30	42	37	13	16
Contig45736_28230	22	20	20	19	9	9	16	18	56	17	39	15	28	34	40	39	18	24
Contig45736_44316	20	11	17	20	15	7	16	22	22	36	30	18	33	32	43	26	27	17
Contig45736_44401	19	15	14	19	12	13	24	12	15	29	34	17	26	33	34	30	26	18
Contig45736_44407	21	15	17	22	13	15	29	14	18	38	35	17	26	37	31	34	26	21
Contig45736_44419	22	20	19	23	14	11	28	17	20	35	37	21	27	41	39	41	27	24
Contig45737_4060	27	18	20	23	15	14	26	20	26	23	24	23	35	43	48	47	23	22
Contig45737_4111	18	18	12	18	9	13	17	16	19	37	38	9	34	29	30	38	24	15
Contig45737_4115	15	15	10	18	11	11	13	14	19	31	38	9	31	25	29	36	18	13
Contig45737_4154	24	23	24	26	18	20	21	26	23	25	43	20	39	43	48	39	34	28
Contig45737_4163	28	19	23	28	18	22	21	26	24	26	43	22	37	42	51	42	37	24
Contig45767_827	29	23	15	17	25	18	23	23	30	26	16	28	28	27	18	25	2	20
Contig45767_6335	15	13	13	16	12	11	13	17	14	12	25	10	18	25	25	26	18	14
Contig45767_6352	15	8	13	15	13	13	16	20	11	14	18	13	25	27	27	27	16	15
Contig45767_6354	14	9	11	14	12	13	15	15	11	14	17	14	23	27	26	25	15	13
Contig45773_3852	14	13	22	11	8	13	18	17	21	23	15	11	30	29	26	24	17	16
Contig45788_1330	32	17	20	24	12	19	26	21	25	22	21	21	25	38	21	22	16	25
Contig45788_1340	30	15	21	24	14	16	20	20	25	18	18	16	18	36	25	22	16	23
Contig45788_4486	24	17	14	23	15	15	22	20	20	25	49	12	30	38	55	45	39	15
Contig45788_6375	17	21	21	26	13	15	27	25	23	23	43	17	34	33	37	39	31	19
Contig45788_6381	25	26	30	29	20	20	32	30	31	35	52	24	41	42	44	56	46	26
Contig45788_6388	27	23	29	28	19	17	38	30	29	37	56	23	39	47	44	52	42	29
Contig45788_6450	25	18	12	22	17	11	23	21	21	33	56	17	44	40	47	51	39	18
Contig45788_6487	22	18	23	21	14	11	26	20	16	24	56	9	30	44	48	43	29	13
Contig45788_6555	21	18	20	22	16	16	26	24	28	29	66	20	32	50	56	45	35	19
Contig45812_7271	13	17	17	18	13	16	20	15	18	24	12	22	32	25	14	16	15	24
Contig45812_7506	11	15	12	13	12	11	12	16	15	22	11	15	21	22	17	20	16	21
Contig45815_259	17	10	18	19	11	10	12	12	13	23	40	11	33	24	27	42	28	15
Contig45815_263	20	10	18	20	13	12	14	12	16	24	45	11	41	23	33	46	29	14
Contig45815_337	25	18	23	25	14	16	21	30	24	51	55	19	47	35	49	52	40	21
Contig45815_342	23	13	17	26	13	15	20	29	21	45	48	19	37	25	37	42	35	17
Contig4583_582	13	22	12	24	14	14	23	13	19	20	13	11	22	24	19	17	17	24
Contig4583_789	17	21	16	21	17	17	22	17	28	27	22	22	34	27	31	25	27	19
Contig4583_794	18	24	18	24	17	18	24	23	27	29	22	22	34	34	32	27	28	21
Contig4583_1141	23	20	27	26	16	21	26	23	23	38	42	16	32	35	41	37	28	24
Contig4583_1148	29	22	29	29	14	27	26	19	23	37	50	18	37	40	46	46	31	24
Contig4583_1161	29	24	38	29	18	18	35	27	34	34	56	29	48	46	52	51	31	25
Contig4583_1173	23	26	32	27	16	12	30	31	35	40	51	24	48	51	51	47	37	25
Contig4583_1187	23	18	29	26	13	10	18	27	23	43	53	17	35	39	41	37	35	26
Contig4583_1251	18	18	26	22	22	12	27	19	23	37	53	20	45	48	51	50	33	22
Contig4583_1261	18	19	23	21	17	13	28	22	20	35	56	19	38	48	54	54	29	22
Contig4583_1315	16	17	26	22	14	16	25	22	29	38	56	13	47	36	55	50	29	18
Contig4583_1323	16	14	21	20	13	14	21	20	23	31	51	12	40	35	41	48	26	16
Contig4583_1407	18	17	21	21	16	15	22	22	20	30	49	12	38	40	42	45	27	27
Contig4583_1417	20	25	25	30	15	20	27	25	27	39	53	14	42	39	44	50	34	35
Contig4583_1428	19	22	22	24	10	18	27	18	28	35	48	14	38	33	38	38	33	31
Contig4583_1444	17	14	17	20	11	14	27	14	28	42	36	14	40	26	36	35	34	27
Contig4583_1566	15	15	19	17	8	16	17	13	11	25	22	12	19	26	17	18	24	15
Contig4583_2200	27	19	16	32	18	17	29	29	24	35	38	10	45	39	52	41	35	27
Contig4583_2212	29	15	13	31	14	16	27	26	19	23	27	6	33	28	39	31	31	21
Contig4583_2234	32	13	13	17	16	14	13	25	8	13	21	7	20	14	20	11	21	14
Contig4583_2251	32	18	13	17	18	12	17	20	17	16	24	9	31	22	29	21	20	16
Contig4583_2260	31	12	12	14	18	13	18	20	18	18	17	9	31	18	29	21	16	14
Contig4583_2263	31	15	12	17	17	13	19	21	18	18	20	10	31	19	30	22	17	16
Contig4583_2272	24	13	11	17	18	13	18	13	16	17	21	11	26	21	34	23	18	17
Contig4583_2292	31	16	24	26	23	18	22	19	23	30	32	19	24	23	41	20	25	27
Contig4583_2307	32	16	24	22	17	22	27	25	22	30	28	11	25	18	33	21	23	21
Contig4583_2344	30	19	17	24	22	24	29	21	23	33	28	18	31	23	42	26	34	22
Contig45855_1442	24	30	20	30	28	19	23	26	29	25	5	23	26	18	14	20	29	32
Contig45855_1444	24	32	20	29	25	20	26	26	29	28	8	26	24	16	16	21	29	35
Contig45865_4340	19	11	10	14	13	8	12	19	17	16	19	11	21	21	26	22	16	23
Contig45865_4346	24	14	11	19	17	10	14	17	19	17	22	12	25	24	30	26	18	23
Contig45865_4462	14	15	14	16	16	9	13	21	18	32	25	11	21	30	33	30	18	22
Contig45865_4468	19	16	20	17	15	9	15	20	17	32	23	10	17	29	30	28	19	27
Contig45865_4502	18	17	19	15	15	16	25	16	16	23	28	13	27	25	25	30	20	19
Contig45865_4551	17	13	15	16	7	8	15	18	19	14	19	15	26	20	23	19	9	19
Contig45873_10	14	22	24	20	26	20	21	13	23	15	8	17	10	21	8	11	17	18
Contig45874_11618	22	28	19	19	23	16	28	17	34	23	15	19	26	40	27	23	30	19
Contig45877_11455	13	10	12	14	10	9	16	12	11	10	17	15	16	18	17	13	15	14
Contig45878_620	15	13	16	21	18	15	17	16	16	10	6	18	19	19	17	12	16	15
Contig459203_3349	17	25	32	47	22	19	37	19	18	19	19	24	23	26	20	13	19	20
Contig459203_3353	21	36	37	55	22	27	43	23	13	22	21	30	27	27	22	16	16	24
Contig45942_1350	8	11	16	13	9	15	22	12	20	19	6	16	15	24	15	23	9	25
Contig45942_1562	19	14	13	15	10	15	13	23	20	21	7	28	16	19	17	18	11	19
Contig45942_1575	16	9	10	10	7	11	11	18	15	21	7	18	15	10	16	13	12	18
Contig45950_1799	21	16	16	18	17	24	18	16	21	18	15	20	23	26	15	25	18	25
Contig45983_10945	17	26	28	27	21	15	24	23	20	27	65	11	31	50	54	57	42	23
Contig45983_10957	12	18	22	19	17	9	19	18	20	24	61	10	36	39	51	53	37	17
Contig459942_5540	31	32	33	34	29	27	37	24	24	20	20	37	41	41	29	29	25	33
Contig459942_5548	36	36	32	39	37	33	46	37	30	28	24	41	47	45	41	29	30	42
Contig459942_5555	34	36	32	37	34	30	37	29	27	23	20	40	45	48	35	24	23	42
Contig459942_5558	29	27	25	28	27	25	31	27	22	22	17	36	40	42	29	21	21	38
Contig46003_663	13	12	9	16	8	10	12	10	16	13	24	2	24	36	20	32	26	7
Contig46013_5021	16	16	18	24	15	11	20	18	23	25	20	17	30	32	34	29	22	26
Contig46013_5029	15	16	19	23	12	14	21	17	22	25	20	16	30	30	37	30	22	22
Contig46013_5032	17	17	16	23	13	15	19	18	23	22	22	15	32	32	34	31	23	23
Contig4605_1686	20	14	19	24	9	11	25	22	17	32	30	17	26	42	41	39	31	27
Contig4605_1697	24	15	23	25	15	17	27	27	16	32	40	21	33	39	46	42	28	26
Contig4605_1928	23	25	24	29	20	22	23	23	36	48	55	25	51	48	47	53	44	30
Contig4605_1935	24	20	22	33	23	20	28	25	37	51	53	21	51	40	58	54	46	29
Contig4605_1943	25	23	27	30	18	18	25	25	37	46	53	21	44	37	54	58	45	23
Contig46069_4275	20	18	20	20	18	10	20	16	20	34	29	16	28	28	27	38	23	16
Contig46069_4349	21	19	21	23	14	12	21	20	20	32	32	13	30	27	31	28	31	18
Contig46069_4352	18	15	18	19	12	12	18	22	20	28	27	11	29	22	24	27	28	17
Contig46069_4398	19	21	21	24	15	15	26	23	18	26	23	12	34	35	42	47	34	23
Contig46069_4413	23	25	27	24	18	21	35	23	24	52	33	18	44	50	50	59	39	35
Contig46069_4418	23	21	24	23	20	19	30	21	24	49	32	18	44	40	49	51	36	32
Contig46069_4427	26	21	28	24	18	18	31	24	25	47	33	23	43	45	41	42	37	27
Contig46069_4479	18	16	15	14	11	16	14	17	22	26	20	18	25	27	23	24	27	17
Contig46069_7347	20	23	19	21	17	13	24	17	18	23	4	25	24	21	20	23	22	21
Contig46069_24476	15	13	21	19	10	8	20	14	13	18	17	19	31	29	28	27	13	16
Contig46069_24492	20	16	18	19	19	12	23	18	14	22	19	21	39	35	38	40	18	19
Contig46069_24499	14	14	12	15	17	9	21	16	17	21	14	17	30	27	30	33	15	19
Contig4608_1555	19	12	16	20	13	15	21	19	18	23	12	12	29	34	38	27	24	25
Contig4608_1560	15	8	18	21	11	14	17	17	18	25	13	14	29	36	32	30	24	22
Contig4608_1645	15	17	10	18	16	11	14	15	19	16	11	17	22	23	26	24	17	16
Contig461_15388	27	20	28	28	21	26	28	28	31	27	35	25	34	36	39	37	30	29
Contig461_15408	28	25	39	31	27	27	32	34	38	40	48	27	47	53	49	56	33	37
Contig461_18846	14	15	19	13	15	11	20	10	14	21	15	12	22	21	27	21	15	17
Contig46111_2366	19	16	21	19	18	10	18	15	13	25	27	12	28	27	34	30	17	17
Contig46146_13590	18	10	13	19	10	9	14	16	13	19	37	15	27	27	27	30	14	16
Contig4616_34	21	25	31	32	27	25	33	28	27	58	47	24	43	43	46	52	42	41
Contig4616_52	35	29	37	39	22	30	31	35	29	54	51	27	48	47	47	59	52	34
Contig4616_61	25	16	24	23	13	13	24	23	23	37	39	15	35	40	33	49	39	22
Contig4616_86	13	14	17	16	12	11	19	14	12	19	20	5	31	32	23	30	13	18
Contig4616_696	17	13	26	20	15	17	30	23	34	39	28	19	34	34	25	38	23	23
Contig4616_713	19	11	19	21	11	18	25	16	25	38	27	17	32	29	25	34	23	18
Contig4616_819	23	21	17	19	9	18	23	17	26	40	45	14	34	38	41	51	36	21
Contig4616_822	22	18	16	18	7	16	21	17	25	39	40	12	32	39	36	49	33	22
Contig4616_893	16	13	15	18	14	5	17	12	21	22	25	13	20	32	33	32	23	24
Contig4616_930	11	9	11	12	12	19	17	11	16	19	19	14	16	22	29	17	12	15
Contig46160_8555	19	10	9	14	13	13	16	11	20	19	19	15	18	20	23	18	17	16
Contig46183_7228	29	13	21	25	12	15	15	8	27	21	44	13	25	48	32	42	28	12
Contig46189_5603	20	17	21	20	12	10	20	15	19	21	40	17	30	37	35	39	22	14
Contig46198_26701	36	16	17	15	20	12	16	26	17	30	32	9	24	29	47	22	18	9
Contig46221_10897	22	22	14	12	17	19	16	15	30	14	7	21	20	25	15	21	19	28
Contig46221_10904	16	19	14	9	15	15	15	14	27	10	7	20	19	25	12	17	17	25
Contig46221_12197	15	25	18	19	18	20	23	18	29	24	7	27	25	28	22	19	19	23
Contig46221_12220	10	12	12	12	10	11	11	12	23	14	6	17	16	15	15	11	17	20
Contig46224_3211	19	17	18	24	19	13	24	21	19	27	29	18	31	26	40	40	26	21
Contig46224_3219	23	18	26	28	22	17	25	21	21	32	43	19	34	29	47	42	31	24
Contig46224_3229	24	17	24	23	21	18	27	21	20	35	44	19	37	30	47	44	35	28
Contig46224_3247	16	12	15	17	9	16	19	19	15	24	35	13	32	26	41	36	26	19
Contig46224_3249	17	13	14	18	7	16	20	18	15	24	35	14	32	24	39	33	27	17
Contig46237_3635	19	13	15	12	6	10	9	16	10	10	35	7	19	25	29	31	21	13
Contig46238_1397	18	15	20	23	13	6	18	19	22	24	37	9	28	37	38	53	27	20
Contig46238_1409	22	18	20	31	16	7	18	27	24	36	41	8	32	39	49	52	35	21
Contig46238_1429	20	18	19	23	17	10	17	23	23	40	47	9	28	26	47	46	38	24
Contig46238_1890	14	14	17	13	13	8	14	15	18	17	18	11	23	25	21	31	17	18
Contig46238_1893	14	18	15	12	14	10	13	17	19	17	20	12	23	28	21	35	22	17
Contig46238_1909	13	15	17	21	11	13	16	19	17	13	22	8	29	30	21	36	26	14
Contig46238_1921	10	14	12	20	13	15	19	15	17	11	19	8	26	24	21	35	27	14
Contig46238_1965	12	17	13	17	15	8	21	16	16	18	22	17	27	30	21	37	20	14
Contig462421_71	17	10	14	20	14	9	14	10	14	32	25	15	27	27	36	43	19	8
Contig462421_106	26	15	13	18	15	10	15	9	18	35	47	19	35	44	49	40	26	16
Contig462421_116	22	15	16	17	16	11	17	12	22	34	49	17	38	36	47	37	23	20
Contig46244_148	14	12	17	22	10	9	17	16	22	37	37	16	30	25	31	26	26	14
Contig46244_151	16	13	19	23	15	11	19	12	27	37	37	14	30	29	39	29	27	13
Contig46244_169	21	22	14	26	16	14	24	17	27	48	48	14	42	41	50	51	39	23
Contig46244_235	25	25	22	27	17	18	25	26	20	56	47	17	36	44	35	47	40	26
Contig46244_237	24	28	22	24	16	21	22	26	21	57	53	19	33	42	39	45	40	24
Contig46247_123	28	20	20	23	23	23	23	19	29	29	15	23	32	31	23	27	24	28
Contig46247_128	28	20	20	26	26	27	25	23	36	31	17	28	33	34	21	30	24	29
Contig46247_5956	20	20	15	25	16	10	22	17	24	41	44	15	35	44	42	52	30	29
Contig46247_5962	18	19	20	23	19	11	21	19	23	43	45	10	37	43	41	50	32	29
Contig46247_5965	21	18	22	25	19	11	20	20	24	45	43	13	36	46	47	54	35	29
Contig46247_5970	24	24	25	26	23	13	26	26	27	47	54	15	44	49	50	54	35	32
Contig46247_6037	14	15	15	20	6	8	15	14	19	25	40	13	27	40	42	41	24	17
Contig46247_15075	28	19	20	24	18	17	25	27	26	22	24	23	31	32	33	38	26	26
Contig46265_10908	22	18	18	13	14	10	20	17	22	31	22	20	34	33	29	30	23	20
Contig46265_10977	15	17	21	15	11	12	18	22	19	26	25	12	26	27	35	27	22	13
Contig46265_10993	28	21	25	24	20	15	24	21	20	31	34	13	36	43	35	33	28	22
Contig46265_11019	22	16	17	24	18	12	24	20	24	33	23	14	31	28	33	27	36	25
Contig46265_11031	24	17	19	22	15	13	25	16	24	34	21	15	30	30	32	37	30	23
Contig46265_11034	26	18	21	21	17	12	28	18	24	35	25	16	31	34	34	38	35	24
Contig46268_5339	14	12	18	17	13	10	14	17	18	8	12	13	19	34	29	34	21	11
Contig46268_5346	12	11	16	16	12	9	12	15	12	6	10	13	15	28	26	30	15	10
Contig46290_7159	17	18	20	23	12	15	24	24	22	40	21	15	31	28	36	24	32	19
Contig46290_7177	22	15	29	24	18	18	31	26	24	44	30	20	37	38	42	27	35	32
Contig46290_7182	23	11	29	25	16	21	27	25	25	41	34	22	36	41	42	30	35	31
Contig46290_7198	17	16	20	23	22	14	23	25	19	34	24	16	38	30	38	24	33	26
Contig46290_7241	25	17	27	22	21	28	30	26	20	37	28	23	36	32	50	29	33	23
Contig46290_7245	22	13	24	22	17	22	23	24	22	34	26	18	30	30	43	24	31	21
Contig46290_7261	17	16	23	19	24	18	24	23	22	30	16	17	30	29	40	19	34	20
Contig46290_7266	18	16	20	18	23	18	26	23	24	28	15	18	30	31	36	18	32	22
Contig46290_10050	19	16	19	21	12	10	19	25	21	32	43	13	35	38	39	38	26	18
Contig46290_10066	23	20	20	25	18	13	19	30	27	38	45	20	37	39	40	40	38	14
Contig46290_10073	23	18	21	24	16	11	16	25	26	37	45	18	32	43	40	43	32	14
Contig46290_10089	17	8	15	20	12	6	16	17	24	33	45	11	25	39	36	49	31	18
Contig46290_10105	15	15	16	18	12	12	19	17	24	35	37	11	29	41	39	48	35	27
Contig46290_11401	19	23	8	20	10	11	16	16	12	11	11	21	29	25	17	12	17	21
Contig46290_11412	18	15	13	18	11	13	15	16	12	5	10	14	17	28	18	18	20	16
Contig46290_11418	13	15	15	19	11	12	18	15	12	7	10	13	18	24	19	20	16	20
Contig46290_11439	12	16	18	17	12	12	18	14	15	18	8	15	16	29	18	11	19	28
Contig46290_11456	16	16	18	16	13	17	17	19	12	16	13	14	16	25	21	13	20	17
Contig46290_11749	18	14	17	28	8	10	20	21	21	23	16	19	30	30	33	30	27	23
Contig46290_11773	24	17	17	28	12	12	16	24	28	32	20	19	28	35	30	34	24	24
Contig46290_11778	22	17	16	21	10	11	16	27	24	28	21	20	34	38	28	32	25	25
Contig46290_11787	18	21	15	19	8	13	15	26	21	29	14	14	30	32	31	28	25	25
Contig46290_11790	18	21	18	18	8	13	16	28	23	28	13	15	29	42	34	29	25	27
Contig46290_11799	17	17	17	13	6	13	19	19	22	25	14	14	25	35	36	27	25	24
Contig46290_12562	20	14	17	18	11	8	16	25	23	19	22	19	30	30	29	22	22	23
Contig46290_12571	20	17	20	22	15	6	20	23	19	21	28	20	30	32	33	24	25	19
Contig46290_12579	22	16	18	19	11	5	19	19	19	21	28	14	26	32	29	23	26	18
Contig46290_12604	22	15	17	18	18	19	21	13	21	22	22	22	28	34	38	27	24	17
Contig46290_12623	25	15	16	22	16	23	28	18	25	32	22	24	32	38	45	31	29	27
Contig46290_12646	18	13	15	20	13	19	22	19	29	27	17	18	29	32	34	26	25	17
Contig46290_12687	22	20	17	24	18	18	21	25	24	32	32	22	28	35	37	24	19	29
Contig46290_15304	14	23	21	18	21	12	18	20	22	10	8	22	19	20	20	20	11	20
Contig46290_15394	13	14	9	12	14	13	15	15	13	15	6	22	22	22	12	17	12	21
Contig46290_16337	21	8	19	21	16	7	18	16	23	22	25	11	22	37	33	28	23	21
Contig46304_3609	19	10	11	14	11	6	13	8	12	23	29	8	23	42	29	38	26	15
Contig46304_3611	19	10	12	16	12	7	14	12	13	23	26	10	23	38	26	35	25	16
Contig46304_3678	18	18	25	35	13	16	25	22	17	31	36	13	31	40	39	49	28	25
Contig46304_3683	19	16	22	36	14	15	20	22	17	29	33	13	25	42	38	48	30	25
Contig46344_663	27	18	24	25	26	14	35	28	24	33	13	13	21	20	27	30	30	21
Contig46344_670	27	21	21	21	26	17	29	30	33	31	9	12	25	21	27	22	30	19
Contig46344_714	26	28	28	30	28	15	33	32	37	44	24	30	33	34	32	33	38	39
Contig46344_751	20	17	24	15	12	18	12	21	22	32	13	15	28	29	27	21	19	29
Contig46344_829	23	12	16	11	18	13	18	13	24	18	8	11	17	14	22	27	16	11
Contig463462_3754	20	22	28	33	16	22	25	21	20	28	29	15	32	32	23	30	28	21
Contig46349_1802	34	26	28	28	26	24	31	33	38	32	20	35	32	45	27	40	28	35
Contig46349_1804	34	26	27	25	21	22	27	32	33	29	22	32	32	42	22	36	25	31
Contig46349_1808	31	22	20	23	25	21	24	29	32	27	21	31	27	39	20	35	20	30
Contig46367_5341	14	10	17	16	10	15	14	16	19	19	30	13	24	30	36	24	20	19
Contig46367_5471	13	10	13	15	6	12	16	12	15	12	21	18	18	23	20	23	17	12
Contig46367_5577	21	12	23	24	15	11	22	17	18	39	44	15	27	30	39	33	31	24
Contig46367_5590	33	24	24	34	20	15	29	29	25	45	49	19	39	38	49	44	41	28
Contig46367_5603	26	19	16	25	14	11	24	19	16	23	40	14	32	28	37	37	32	21
Contig46367_5608	22	17	14	17	14	10	16	16	16	21	35	7	30	31	32	30	27	19
Contig46367_5632	21	12	15	19	13	16	16	17	24	32	38	23	29	26	48	36	33	24
Contig46367_5643	24	18	15	25	17	19	20	23	22	30	42	22	32	30	47	37	29	21
Contig46371_1755	19	19	18	15	12	10	25	24	23	17	14	19	35	38	31	36	24	27
Contig46371_1811	16	9	17	13	12	11	23	19	21	8	20	14	26	34	22	33	11	11
Contig46375_12905	14	12	10	16	15	9	18	18	19	15	23	14	27	27	19	19	21	17
Contig46375_12912	12	10	10	13	13	7	14	13	15	11	17	10	15	20	17	18	17	11
Contig4638_1661	13	17	31	32	23	19	32	21	26	21	33	19	29	41	23	31	6	16
Contig4638_1674	5	13	23	24	18	14	23	18	21	13	25	14	20	27	18	22	4	12
Contig46423_3955	12	14	18	18	16	10	14	19	25	32	23	12	28	33	30	28	34	25
Contig46423_4010	21	24	20	20	14	17	23	23	26	29	29	22	37	37	39	36	29	21
Contig46423_4017	21	23	18	22	11	14	24	23	30	28	30	22	37	41	42	39	27	21
Contig46423_4067	18	16	19	24	7	13	20	19	22	28	24	14	32	37	37	38	28	28
Contig46423_4073	20	15	25	28	8	15	25	19	26	26	23	16	33	39	35	35	25	29
Contig46423_4086	17	15	23	23	13	9	29	20	25	22	19	19	27	37	37	31	32	23
Contig46423_4821	22	21	21	20	17	20	23	19	28	26	23	21	28	29	31	35	25	16
Contig46423_5958	11	7	16	15	12	9	16	13	16	20	15	9	16	23	18	22	17	15
Contig46423_6028	12	13	18	18	7	11	17	11	17	23	26	14	24	32	35	32	16	15
Contig46435_8438	15	19	14	21	22	18	19	25	21	28	8	19	23	22	22	18	19	24
Contig46435_8440	14	20	16	22	23	18	19	25	20	29	7	21	24	22	21	21	20	23
Contig46449_7004	11	13	11	13	8	6	15	12	17	16	12	12	23	23	23	19	20	14
Contig46449_7017	13	14	15	15	9	7	15	11	19	19	17	14	22	23	26	22	22	17
Contig46449_7389	9	11	13	10	10	9	11	10	14	11	10	11	12	14	14	16	11	9
Contig46469_32	42	30	40	36	31	28	40	31	43	47	17	37	31	34	33	42	25	32
Contig46469_34	37	28	39	37	28	26	39	28	39	48	15	36	32	34	34	39	23	30
Contig46469_216	16	14	14	13	15	13	16	12	16	13	12	13	15	16	15	14	14	15
Contig46469_8014	22	19	17	21	19	11	20	21	21	24	12	19	33	34	31	38	22	20
