siteID	chr	start	end	strand	coverage1	numCs1	numTs1	coverage2	numCs2	numTs2	coverage3	numCs3	numTs3	coverage4	numCs4	numTs4	coverage5	numCs5	numTs5	coverage6	numCs6	numTs6	coverage7	numCs7	numTs7	coverage8	numCs8	numTs8	coverage9	numCs9	numTs9	coverage10	numCs10	numTs10	coverage11	numCs11	numTs11	coverage12	numCs12	numTs12	coverage13	numCs13	numTs13	coverage14	numCs14	numTs14	coverage15	numCs15	numTs15	coverage16	numCs16	numTs16	coverage17	numCs17	numTs17	coverage18	numCs18	numTs18
Contig2938_9594	Contig2938	9594	9594	+	20	19	1	17	16	1	24	23	1	20	20	0	14	12	2	13	12	1	27	24	3	20	17	3	30	26	4	31	24	7	17	15	2	15	10	5	30	27	3	37	33	4	43	40	3	24	20	4	27	21	6	30	27	3
Contig2938_9615	Contig2938	9615	9615	+	11	4	7	15	7	8	33	18	15	20	8	12	17	1	16	14	3	11	23	4	19	14	7	7	22	6	16	22	3	19	7	1	6	17	3	14	23	7	16	26	4	22	26	8	18	13	2	11	26	3	23	26	7	19
Contig2938_9965	Contig2938	9965	9965	+	24	21	3	39	36	3	42	41	1	23	22	1	22	19	3	21	20	1	48	43	5	26	22	4	39	33	6	30	29	1	23	18	5	29	23	6	41	38	3	52	48	4	52	48	4	39	37	2	32	29	3	29	24	5
Contig2938_9971	Contig2938	9971	9971	+	27	24	3	42	38	4	41	37	4	25	23	2	24	22	2	23	23	0	47	41	6	28	26	2	37	26	11	33	32	1	23	20	3	29	27	2	40	35	5	53	48	5	50	44	6	37	34	3	37	35	2	29	26	3
Contig2938_9974	Contig2938	9974	9974	+	28	27	1	43	34	9	42	38	4	24	21	3	25	22	3	25	23	2	42	33	9	30	27	3	40	31	9	33	30	3	24	21	3	33	30	3	40	37	3	52	43	9	48	46	2	39	30	9	35	33	2	33	28	5
Contig2938_10004	Contig2938	10004	10004	+	20	17	3	25	22	3	17	13	4	24	22	2	18	16	2	19	17	2	24	23	1	19	17	2	35	26	9	19	17	2	18	15	3	19	17	2	25	20	5	31	22	9	35	34	1	29	21	8	26	24	2	21	19	2
Contig2938_10007	Contig2938	10007	10007	+	22	20	2	26	22	4	24	20	4	28	26	2	22	18	4	20	18	2	26	25	1	21	19	2	38	31	7	20	20	0	20	18	2	21	17	4	30	29	1	32	29	3	33	31	2	33	29	4	29	28	1	25	25	0
Contig2938_10016	Contig2938	10016	10016	+	16	14	2	17	14	3	14	8	6	18	17	1	13	7	6	14	12	2	20	19	1	12	12	0	26	17	9	16	15	1	14	11	3	16	13	3	23	19	4	26	16	10	24	20	4	20	15	5	20	17	3	15	14	1
Contig2938_10060	Contig2938	10060	10060	+	17	15	2	20	18	2	24	21	3	22	21	1	16	14	2	14	12	2	26	24	2	21	14	7	34	29	5	25	22	3	15	14	1	15	12	3	20	19	1	35	29	6	26	24	2	13	11	2	19	17	2	19	15	4
Contig2938_10827	Contig2938	10827	10827	+	23	22	1	23	20	3	33	30	3	25	22	3	24	19	5	24	24	0	25	24	1	32	30	2	32	29	3	28	22	6	29	25	4	26	20	6	34	20	14	37	34	3	39	37	2	38	31	7	26	24	2	39	34	5
Contig2938_10876	Contig2938	10876	10876	+	29	23	6	31	27	4	36	34	2	27	21	6	28	22	6	25	23	2	34	30	4	25	16	9	43	30	13	52	43	9	32	31	1	30	23	7	36	33	3	36	28	8	53	48	5	41	36	5	44	35	9	35	27	8
Contig2938_10955	Contig2938	10955	10955	+	24	20	4	28	26	2	43	41	2	33	32	1	23	21	2	16	13	3	41	39	2	26	26	0	46	40	6	43	37	6	43	39	4	25	22	3	41	38	3	47	45	2	56	54	2	36	35	1	46	43	3	37	31	6
Contig2938_10961	Contig2938	10961	10961	+	20	16	4	28	25	3	43	39	4	33	26	7	21	21	0	17	16	1	39	35	4	19	17	2	49	38	11	49	40	9	46	43	3	23	23	0	39	33	6	47	44	3	49	44	5	38	29	9	43	37	6	35	22	13
Contig2938_11130	Contig2938	11130	11130	+	42	39	3	43	42	1	53	50	3	44	39	5	32	29	3	24	22	2	54	50	4	43	40	3	48	43	5	65	61	4	66	63	3	30	24	6	58	53	5	69	61	8	69	65	4	55	49	6	64	55	9	46	45	1
Contig2938_11154	Contig2938	11154	11154	+	21	21	0	26	22	4	37	32	5	33	24	9	17	15	2	14	14	0	37	31	6	34	26	8	32	26	6	53	51	2	52	46	6	19	16	3	41	38	3	50	48	2	56	51	5	49	45	4	44	40	4	28	27	1
Contig2938_11158	Contig2938	11158	11158	+	13	13	0	23	20	3	30	29	1	27	25	2	19	16	3	16	15	1	30	29	1	33	31	2	28	26	2	47	43	4	46	43	3	14	12	2	33	31	2	45	37	8	43	42	1	43	39	4	41	39	2	22	21	1
Contig2938_11164	Contig2938	11164	11164	+	16	15	1	18	17	1	23	19	4	20	19	1	11	9	2	13	12	1	27	25	2	31	31	0	24	23	1	41	39	2	38	35	3	14	11	3	31	30	1	36	35	1	43	41	2	35	32	3	37	35	2	17	17	0
Contig2938_11170	Contig2938	11170	11170	+	13	13	0	15	13	2	21	19	2	21	20	1	12	10	2	10	10	0	23	22	1	26	26	0	18	17	1	36	33	3	36	35	1	11	10	1	29	29	0	29	29	0	37	36	1	29	27	2	34	26	8	13	12	1
Contig2938_11219	Contig2938	11219	11219	+	20	20	0	19	17	2	20	18	2	23	20	3	11	11	0	17	16	1	26	26	0	15	15	0	23	21	2	37	34	3	40	36	4	10	7	3	32	25	7	37	34	3	39	36	3	39	37	2	26	25	1	20	19	1
Contig2938_11246	Contig2938	11246	11246	+	25	23	2	22	20	2	30	26	4	32	31	1	19	13	6	17	17	0	33	31	2	27	27	0	29	25	4	49	47	2	45	40	5	18	15	3	40	38	2	50	46	4	58	54	4	44	41	3	37	34	3	31	26	5
Contig2938_11252	Contig2938	11252	11252	+	21	19	2	19	18	1	33	31	2	27	24	3	15	12	3	17	15	2	35	32	3	28	27	1	24	22	2	49	49	0	46	44	2	14	13	1	34	34	0	45	42	3	57	56	1	38	30	8	33	29	4	27	23	4
Contig2938_11280	Contig2938	11280	11280	+	19	17	2	16	16	0	23	22	1	21	18	3	12	10	2	18	17	1	23	21	2	20	19	1	24	24	0	46	43	3	44	41	3	13	11	2	34	30	4	40	40	0	47	44	3	34	33	1	34	29	5	25	23	2
Contig29419_18443	Contig29419	18443	18443	+	31	31	0	22	22	0	29	28	1	31	30	1	19	19	0	25	25	0	31	30	1	24	22	2	31	29	2	42	41	1	51	51	0	16	16	0	40	39	1	45	45	0	52	50	2	44	43	1	34	34	0	28	28	0
Contig29419_18446	Contig29419	18446	18446	+	31	31	0	23	22	1	31	29	2	28	28	0	19	17	2	28	27	1	26	25	1	29	28	1	33	33	0	46	44	2	53	52	1	18	18	0	42	42	0	48	46	2	52	52	0	46	44	2	37	35	2	29	29	0
Contig29419_18468	Contig29419	18468	18468	+	29	28	1	18	17	1	29	28	1	31	28	3	17	16	1	27	26	1	35	35	0	24	24	0	33	33	0	50	50	0	49	47	2	17	16	1	41	39	2	49	48	1	57	55	2	51	51	0	32	30	2	26	24	2
Contig29419_18478	Contig29419	18478	18478	+	29	29	0	20	20	0	33	31	2	28	27	1	18	18	0	24	24	0	34	34	0	28	27	1	32	32	0	47	42	5	50	48	2	21	21	0	49	49	0	57	57	0	58	55	3	57	55	2	43	42	1	28	27	1
Contig29419_18481	Contig29419	18481	18481	+	29	28	1	21	21	0	28	27	1	27	27	0	20	20	0	23	23	0	35	34	1	30	30	0	37	37	0	50	50	0	50	48	2	23	21	2	53	53	0	55	53	2	56	54	2	60	59	1	43	42	1	26	26	0
Contig29419_18517	Contig29419	18517	18517	+	32	31	1	37	37	0	34	34	0	36	35	1	29	29	0	21	19	2	27	26	1	26	26	0	36	36	0	50	49	1	57	56	1	18	18	0	52	51	1	54	52	2	51	51	0	51	50	1	42	40	2	33	33	0
Contig29419_18521	Contig29419	18521	18521	+	32	30	2	34	33	1	36	33	3	37	36	1	28	28	0	21	21	0	32	32	0	25	25	0	34	33	1	58	55	3	60	58	2	17	17	0	51	51	0	56	55	1	51	49	2	49	47	2	42	42	0	33	31	2
Contig29419_18528	Contig29419	18528	18528	+	35	35	0	27	27	0	33	33	0	35	32	3	26	23	3	20	20	0	27	27	0	25	24	1	28	28	0	44	43	1	55	52	3	19	18	1	50	48	2	50	30	20	55	55	0	51	46	5	36	35	1	27	26	1
Contig29419_18531	Contig29419	18531	18531	+	29	29	0	26	26	0	36	33	3	35	33	2	27	25	2	17	17	0	27	27	0	27	26	1	28	27	1	42	41	1	52	51	1	20	19	1	50	50	0	45	45	0	53	52	1	55	27	28	42	42	0	29	28	1
Contig29419_18550	Contig29419	18550	18550	+	20	20	0	19	19	0	24	18	6	30	29	1	19	18	1	10	10	0	26	25	1	23	23	0	22	18	4	29	29	0	39	37	2	20	20	0	38	37	1	36	33	3	48	45	3	44	43	1	34	32	2	19	17	2
Contig29419_18554	Contig29419	18554	18554	+	25	25	0	26	26	0	31	30	1	32	31	1	22	22	0	14	14	0	28	28	0	27	26	1	26	26	0	34	34	0	45	45	0	22	22	0	39	37	2	45	45	0	50	50	0	49	49	0	39	39	0	21	19	2
Contig29419_18570	Contig29419	18570	18570	+	29	28	1	22	21	1	30	30	0	29	28	1	18	18	0	13	13	0	24	22	2	25	22	3	23	22	1	29	28	1	46	44	2	23	23	0	40	40	0	50	47	3	46	43	3	49	49	0	37	36	1	24	22	2
Contig29419_18577	Contig29419	18577	18577	+	32	29	3	24	21	3	32	27	5	29	27	2	19	17	2	16	14	2	28	21	7	31	31	0	21	18	3	32	31	1	52	46	6	21	21	0	42	39	3	47	37	10	50	40	10	56	52	4	41	39	2	25	23	2
Contig29426_3673	Contig29426	3673	3673	+	21	18	3	16	13	3	22	20	2	28	26	2	16	11	5	14	10	4	22	20	2	18	16	2	19	14	5	20	15	5	27	22	5	25	21	4	23	19	4	23	23	0	31	29	2	28	25	3	22	18	4	16	11	5
Contig29426_6336	Contig29426	6336	6336	+	28	25	3	15	14	1	23	22	1	19	18	1	9	8	1	13	13	0	16	14	2	17	16	1	17	17	0	19	19	0	51	48	3	6	6	0	28	26	2	30	29	1	40	39	1	35	34	1	25	23	2	11	9	2
Contig29426_6349	Contig29426	6349	6349	+	20	15	5	15	13	2	19	15	4	22	18	4	14	11	3	13	12	1	12	8	4	18	13	5	13	10	3	17	10	7	48	46	2	7	6	1	30	20	10	33	24	9	36	26	10	35	24	11	21	16	5	12	8	4
Contig29426_6354	Contig29426	6354	6354	+	18	17	1	20	20	0	22	22	0	25	25	0	15	14	1	13	12	1	13	13	0	16	16	0	17	17	0	21	19	2	43	42	1	10	10	0	29	27	2	36	35	1	43	42	1	39	38	1	21	20	1	16	14	2
Contig29426_6362	Contig29426	6362	6362	+	11	4	7	20	20	0	19	18	1	25	23	2	16	13	3	8	3	5	12	8	4	20	20	0	16	9	7	18	14	4	44	36	8	18	15	3	32	25	7	35	26	9	42	38	4	39	31	8	19	16	3	17	15	2
Contig29426_6444	Contig29426	6444	6444	+	25	24	1	19	19	0	18	18	0	26	14	12	22	11	11	14	14	0	20	19	1	25	23	2	18	3	15	25	24	1	39	39	0	9	4	5	29	13	16	29	28	1	42	40	2	25	25	0	22	13	9	15	15	0
Contig29440_13349	Contig29440	13349	13349	+	30	29	1	22	20	2	24	22	2	27	27	0	23	22	1	20	20	0	23	22	1	19	17	2	23	22	1	18	17	1	7	7	0	28	28	0	24	20	4	22	20	2	30	28	2	29	28	1	17	17	0	29	29	0
Contig294530_2063	Contig294530	2063	2063	+	7	3	4	13	11	2	29	25	4	30	25	5	21	18	3	18	14	4	36	30	6	26	22	4	21	14	7	30	24	6	34	28	6	24	13	11	34	28	6	28	23	5	21	13	8	45	38	7	8	8	0	24	18	6
Contig29459_40831	Contig29459	40831	40831	+	14	14	0	18	18	0	18	18	0	12	12	0	10	9	1	6	6	0	21	20	1	12	12	0	12	11	1	15	14	1	6	6	0	14	13	1	15	14	1	20	19	1	13	13	0	25	25	0	11	11	0	12	11	1
Contig29459_41031	Contig29459	41031	41031	+	17	16	1	21	15	6	13	9	4	15	14	1	14	13	1	7	7	0	16	15	1	20	18	2	14	13	1	15	15	0	12	11	1	22	21	1	16	14	2	22	20	2	22	21	1	20	20	0	13	13	0	17	14	3
Contig2946_14797	Contig2946	14797	14797	+	20	20	0	18	15	3	15	14	1	16	12	4	15	11	4	16	16	0	19	18	1	16	15	1	25	24	1	34	32	2	29	24	5	13	9	4	22	21	1	24	22	2	32	27	5	24	23	1	29	26	3	23	19	4
Contig2946_14843	Contig2946	14843	14843	+	14	13	1	18	14	4	11	11	0	16	15	1	15	15	0	15	12	3	19	17	2	15	14	1	15	12	3	23	22	1	24	21	3	9	7	2	28	27	1	22	20	2	25	22	3	21	20	1	17	15	2	20	18	2
Contig29466_10351	Contig29466	10351	10351	+	23	22	1	18	16	2	21	20	1	24	23	1	16	14	2	7	7	0	17	14	3	10	10	0	21	19	2	27	26	1	22	22	0	18	13	5	29	23	6	32	32	0	38	37	1	38	37	1	17	17	0	25	23	2
Contig29466_10360	Contig29466	10360	10360	+	21	20	1	18	18	0	21	21	0	22	22	0	14	14	0	7	7	0	16	15	1	14	13	1	20	20	0	22	20	2	16	13	3	19	18	1	27	25	2	36	33	3	34	33	1	36	35	1	14	14	0	21	21	0
Contig294677_1893	Contig294677	1893	1893	+	21	20	1	18	16	2	24	17	7	22	1	21	18	18	0	20	20	0	23	14	9	25	24	1	28	27	1	42	41	1	54	53	1	24	24	0	50	47	3	46	45	1	51	50	1	50	48	2	49	48	1	33	31	2
Contig294677_1898	Contig294677	1898	1898	+	22	19	3	16	16	0	26	26	0	25	23	2	16	14	2	19	19	0	22	20	2	23	22	1	32	31	1	43	43	0	53	51	2	22	20	2	52	45	7	45	42	3	51	49	2	48	47	1	47	45	2	32	30	2
Contig294677_1931	Contig294677	1931	1931	+	25	25	0	20	19	1	18	18	0	19	19	0	14	14	0	18	18	0	19	18	1	23	23	0	27	24	3	36	36	0	51	47	4	24	23	1	41	40	1	40	40	0	39	39	0	43	42	1	32	29	3	32	29	3
Contig29468_16785	Contig29468	16785	16785	+	22	21	1	13	13	0	17	16	1	12	12	0	10	10	0	13	13	0	23	23	0	20	20	0	24	22	2	15	15	0	16	16	0	16	15	1	22	22	0	27	27	0	19	19	0	14	13	1	19	19	0	20	20	0
Contig29473_720	Contig29473	720	720	+	19	9	10	18	9	9	30	19	11	33	24	9	18	11	7	24	10	14	22	14	8	21	9	12	20	11	9	24	14	10	30	16	14	25	18	7	31	19	12	34	21	13	27	14	13	33	21	12	34	22	12	27	16	11
Contig29473_722	Contig29473	722	722	+	27	24	3	25	23	2	33	28	5	33	29	4	22	18	4	27	26	1	26	23	3	26	24	2	24	22	2	30	26	4	32	29	3	22	18	4	30	27	3	34	33	1	32	31	1	39	33	6	40	36	4	31	24	7
Contig29473_749	Contig29473	749	749	+	19	14	5	23	13	10	18	12	6	28	27	1	17	15	2	20	11	9	14	11	3	21	10	11	16	11	5	21	17	4	33	30	3	19	16	3	30	24	6	33	27	6	25	21	4	30	27	3	26	18	8	22	18	4
Contig29473_751	Contig29473	751	751	+	17	16	1	16	15	1	14	13	1	25	21	4	12	11	1	14	14	0	10	10	0	15	14	1	15	13	2	19	16	3	27	22	5	14	12	2	24	18	6	25	21	4	19	16	3	25	21	4	23	23	0	17	14	3
Contig29473_867	Contig29473	867	867	+	24	22	2	16	15	1	15	15	0	44	44	0	14	12	2	10	9	1	21	20	1	18	17	1	20	19	1	26	24	2	41	40	1	21	20	1	31	29	2	33	32	1	41	38	3	39	38	1	27	26	1	30	29	1
Contig29475_3762	Contig29475	3762	3762	+	23	19	4	16	13	3	15	13	2	18	16	2	22	20	2	11	11	0	30	25	5	17	17	0	17	14	3	25	18	7	26	24	2	17	14	3	24	20	4	28	25	3	33	31	2	34	26	8	20	17	3	24	21	3
Contig29475_3772	Contig29475	3772	3772	+	22	22	0	16	16	0	17	16	1	19	19	0	19	19	0	14	13	1	25	25	0	21	20	1	12	10	2	26	25	1	27	27	0	12	12	0	27	25	2	20	20	0	31	31	0	33	27	6	20	19	1	21	19	2
Contig29475_3776	Contig29475	3776	3776	+	21	21	0	16	16	0	15	15	0	20	20	0	20	20	0	12	12	0	22	21	1	21	21	0	16	16	0	24	23	1	26	26	0	8	7	1	26	26	0	23	23	0	28	28	0	38	36	2	21	21	0	21	20	1
Contig29475_3783	Contig29475	3783	3783	+	20	19	1	17	16	1	21	21	0	25	24	1	20	20	0	15	15	0	24	21	3	23	22	1	23	18	5	31	31	0	31	30	1	9	9	0	31	23	8	27	20	7	35	34	1	44	40	4	27	27	0	23	22	1
Contig29475_3789	Contig29475	3789	3789	+	22	16	6	20	15	5	19	16	3	25	21	4	14	11	3	14	12	2	23	17	6	24	20	4	24	18	6	30	26	4	30	26	4	14	12	2	31	25	6	33	28	5	36	34	2	47	43	4	31	27	4	23	19	4
Contig29475_3802	Contig29475	3802	3802	+	27	26	1	24	23	1	23	22	1	30	29	1	24	23	1	17	16	1	28	26	2	26	25	1	34	31	3	42	41	1	34	32	2	18	17	1	39	36	3	45	43	2	49	47	2	54	50	4	40	38	2	27	25	2
Contig29476_3810	Contig29476	3810	3810	+	15	14	1	13	13	0	7	7	0	15	15	0	14	14	0	12	11	1	16	14	2	12	11	1	13	12	1	11	11	0	5	4	1	12	12	0	17	17	0	18	17	1	16	12	4	15	15	0	13	13	0	19	18	1
Contig29482_11867	Contig29482	11867	11867	+	27	25	2	24	23	1	23	23	0	25	21	4	15	12	3	16	14	2	36	31	5	24	19	5	28	24	4	32	29	3	32	29	3	21	19	2	37	32	5	42	32	10	40	37	3	41	38	3	21	20	1	23	21	2
Contig29482_11918	Contig29482	11918	11918	+	17	13	4	12	10	2	21	21	0	21	15	6	21	21	0	11	10	1	19	17	2	17	16	1	21	19	2	26	25	1	29	29	0	13	12	1	26	26	0	30	29	1	29	27	2	31	29	2	28	27	1	15	15	0
Contig29494_1828	Contig29494	1828	1828	+	17	17	0	13	12	1	15	14	1	15	14	1	11	11	0	11	11	0	23	21	2	13	13	0	22	21	1	18	18	0	12	11	1	23	21	2	25	25	0	30	30	0	26	26	0	25	23	2	16	16	0	23	20	3
Contig29494_1836	Contig29494	1836	1836	+	15	15	0	15	15	0	17	17	0	13	13	0	9	9	0	11	10	1	21	20	1	13	13	0	25	24	1	16	15	1	8	8	0	21	19	2	25	25	0	32	31	1	24	21	3	24	23	1	12	12	0	23	22	1
Contig29494_2656	Contig29494	2656	2656	+	10	0	10	14	4	10	15	0	15	17	5	12	12	7	5	17	0	17	14	0	14	22	0	22	17	17	0	20	3	17	16	6	10	17	10	7	26	14	12	27	25	2	20	7	13	31	12	19	22	0	22	15	8	7
Contig29494_2659	Contig29494	2659	2659	+	10	10	0	15	15	0	16	16	0	15	15	0	10	10	0	15	14	1	15	12	3	20	19	1	20	20	0	20	19	1	16	15	1	18	18	0	25	22	3	29	29	0	17	16	1	28	19	9	22	21	1	14	14	0
Contig29494_2665	Contig29494	2665	2665	+	10	9	1	11	9	2	12	12	0	12	12	0	8	8	0	13	13	0	16	15	1	21	19	2	19	19	0	17	16	1	14	14	0	15	15	0	25	24	1	30	30	0	21	21	0	26	26	0	19	19	0	13	13	0
Contig29494_2944	Contig29494	2944	2944	+	14	13	1	16	15	1	13	13	0	19	19	0	14	14	0	14	14	0	15	14	1	20	19	1	17	17	0	21	20	1	21	21	0	14	12	2	21	20	1	29	28	1	25	22	3	22	21	1	25	23	2	21	19	2
Contig29494_3809	Contig29494	3809	3809	+	6	6	0	19	16	3	13	12	1	18	15	3	11	10	1	10	10	0	22	22	0	11	11	0	24	23	1	19	18	1	15	15	0	14	13	1	17	16	1	17	17	0	22	22	0	14	14	0	23	23	0	21	21	0
Contig29494_3883	Contig29494	3883	3883	+	10	6	4	12	11	1	14	13	1	13	12	1	12	12	0	12	7	5	13	13	0	11	11	0	18	17	1	17	17	0	8	7	1	17	16	1	19	19	0	22	22	0	16	16	0	18	18	0	18	18	0	18	15	3
Contig29494_3893	Contig29494	3893	3893	+	10	0	10	11	0	11	14	0	14	12	8	4	13	0	13	11	0	11	20	0	20	7	0	7	17	9	8	21	0	21	10	0	10	15	0	15	17	0	17	18	0	18	17	0	17	17	0	17	19	0	19	19	0	19
Contig29499_279	Contig29499	279	279	+	27	26	1	17	16	1	22	20	2	18	18	0	19	19	0	16	15	1	18	17	1	20	19	1	20	15	5	32	29	3	25	25	0	19	19	0	32	31	1	13	13	0	17	17	0	34	33	1	18	18	0	24	24	0
Contig29503_6147	Contig29503	6147	6147	+	17	16	1	18	17	1	22	21	1	21	19	2	17	17	0	18	17	1	21	21	0	16	15	1	24	22	2	25	21	4	11	11	0	17	14	3	24	21	3	29	23	6	30	28	2	22	20	2	30	29	1	21	18	3
Contig29503_6152	Contig29503	6152	6152	+	18	13	5	17	16	1	24	21	3	19	17	2	16	15	1	17	16	1	20	18	2	16	14	2	19	14	5	23	20	3	10	7	3	19	16	3	26	19	7	24	21	3	30	29	1	24	21	3	30	29	1	21	18	3
Contig29503_6213	Contig29503	6213	6213	+	13	9	4	19	17	2	13	11	2	19	17	2	8	8	0	10	9	1	13	10	3	14	13	1	16	11	5	12	10	2	4	4	0	16	16	0	16	12	4	17	14	3	15	15	0	14	13	1	13	12	1	14	14	0
Contig295049_2069	Contig295049	2069	2069	+	22	15	7	16	14	2	21	20	1	16	15	1	16	14	2	8	7	1	30	24	6	17	16	1	27	17	10	32	29	3	45	43	2	11	8	3	36	34	2	32	27	5	46	43	3	43	30	13	31	29	2	23	21	2
Contig295049_2093	Contig295049	2093	2093	+	22	18	4	14	12	2	25	25	0	19	19	0	16	12	4	15	10	5	23	19	4	25	25	0	21	12	9	37	35	2	44	42	2	17	17	0	34	33	1	40	38	2	44	41	3	46	44	2	36	33	3	28	26	2
Contig295049_2103	Contig295049	2103	2103	+	22	20	2	17	9	8	27	26	1	21	20	1	15	14	1	12	12	0	26	23	3	24	22	2	23	20	3	40	38	2	48	45	3	19	12	7	40	33	7	42	40	2	47	44	3	48	45	3	34	32	2	32	28	4
Contig295049_2119	Contig295049	2119	2119	+	22	21	1	18	18	0	18	15	3	21	19	2	16	15	1	13	12	1	23	22	1	21	18	3	29	25	4	31	29	2	52	50	2	16	15	1	42	39	3	45	42	3	42	40	2	44	42	2	34	30	4	26	24	2
Contig295049_2123	Contig295049	2123	2123	+	24	0	24	19	11	8	20	13	7	22	0	22	22	22	0	13	0	13	29	17	12	21	0	21	28	25	3	33	17	16	52	49	3	18	10	8	41	40	1	46	42	4	45	43	2	51	24	27	37	23	14	27	25	2
Contig295049_2135	Contig295049	2135	2135	+	26	22	4	18	18	0	23	22	1	23	23	0	25	22	3	14	13	1	33	31	2	22	22	0	30	25	5	37	35	2	59	45	14	19	15	4	40	37	3	47	43	4	43	40	3	55	50	5	40	37	3	31	27	4
Contig295049_2146	Contig295049	2146	2146	+	24	19	5	14	14	0	23	20	3	25	23	2	24	7	17	9	9	0	27	11	16	21	19	2	30	7	23	40	36	4	61	26	35	13	10	3	38	14	24	41	21	20	46	0	46	47	40	7	40	10	30	29	9	20
Contig295049_2152	Contig295049	2152	2152	+	21	20	1	15	14	1	25	23	2	26	24	2	21	20	1	11	11	0	28	28	0	21	19	2	29	26	3	38	38	0	53	50	3	11	10	1	39	38	1	35	33	2	34	31	3	41	38	3	30	28	2	24	22	2
Contig29537_32108	Contig29537	32108	32108	+	10	9	1	11	10	1	18	18	0	20	20	0	13	12	1	4	4	0	21	21	0	14	14	0	17	17	0	21	20	1	20	20	0	12	12	0	31	31	0	20	20	0	24	24	0	19	19	0	22	21	1	21	20	1
Contig29537_32114	Contig29537	32114	32114	+	10	10	0	12	12	0	18	18	0	21	21	0	18	15	3	4	4	0	22	21	1	13	13	0	20	20	0	15	15	0	21	21	0	12	12	0	32	30	2	23	22	1	27	27	0	17	17	0	24	24	0	24	24	0
Contig29537_32273	Contig29537	32273	32273	+	21	17	4	8	4	4	25	14	11	22	16	6	17	10	7	16	4	12	33	23	10	23	19	4	24	16	8	32	26	6	22	18	4	25	18	7	32	24	8	25	9	16	27	19	8	16	8	8	35	25	10	29	22	7
Contig29537_33358	Contig29537	33358	33358	+	18	15	3	17	14	3	29	23	6	27	23	4	26	23	3	15	11	4	35	33	2	21	16	5	24	14	10	28	21	7	34	25	9	23	21	2	43	24	19	26	23	3	33	30	3	31	25	6	41	31	10	28	24	4
Contig29537_33365	Contig29537	33365	33365	+	18	16	2	18	17	1	27	27	0	23	22	1	24	24	0	12	8	4	30	30	0	20	17	3	26	25	1	31	29	2	30	29	1	24	24	0	40	37	3	28	26	2	31	27	4	27	27	0	37	35	2	23	20	3
Contig29537_33399	Contig29537	33399	33399	+	27	27	0	23	22	1	42	41	1	44	42	2	47	40	7	24	21	3	52	43	9	29	24	5	36	33	3	56	51	5	57	52	5	43	35	8	69	60	9	52	46	6	57	52	5	58	53	5	60	57	3	42	39	3
Contig29537_33428	Contig29537	33428	33428	+	26	19	7	20	19	1	28	26	2	32	28	4	32	30	2	15	12	3	38	35	3	30	24	6	28	26	2	50	45	5	50	38	12	26	24	2	52	49	3	39	35	4	48	46	2	52	49	3	53	47	6	29	27	2
Contig29537_33437	Contig29537	33437	33437	+	32	30	2	26	24	2	36	35	1	41	39	2	38	34	4	20	18	2	43	41	2	40	37	3	43	42	1	64	62	2	65	61	4	39	33	6	59	55	4	42	39	3	60	58	2	62	59	3	63	60	3	43	41	2
Contig29537_33469	Contig29537	33469	33469	+	29	28	1	22	13	9	39	36	3	49	44	5	31	26	5	27	24	3	51	37	14	36	32	4	41	36	5	53	53	0	71	65	6	35	34	1	55	50	5	55	37	18	64	59	5	50	33	17	59	55	4	47	43	4
Contig29537_33484	Contig29537	33484	33484	+	32	29	3	16	15	1	39	37	2	44	41	3	41	39	2	22	16	6	48	48	0	31	30	1	41	37	4	42	39	3	73	69	4	29	27	2	56	52	4	51	48	3	62	59	3	58	53	5	58	58	0	37	37	0
Contig29537_33513	Contig29537	33513	33513	+	30	18	12	29	28	1	49	38	11	42	32	10	41	33	8	33	30	3	56	46	10	38	36	2	34	11	23	50	33	17	65	54	11	30	20	10	64	43	21	61	45	16	61	42	19	64	60	4	57	42	15	41	30	11
Contig29537_33530	Contig29537	33530	33530	+	24	17	7	20	19	1	34	21	13	35	24	11	29	25	4	25	23	2	41	34	7	26	23	3	28	10	18	42	27	15	64	53	11	21	13	8	51	42	9	49	38	11	47	31	16	44	43	1	49	31	18	28	19	9
Contig29537_33535	Contig29537	33535	33535	+	24	13	11	22	20	2	38	32	6	41	36	5	29	28	1	26	23	3	43	41	2	30	22	8	30	26	4	44	37	7	73	67	6	26	23	3	59	52	7	55	49	6	49	48	1	56	48	8	47	40	7	26	19	7
Contig29537_33539	Contig29537	33539	33539	+	24	20	4	23	21	2	40	39	1	42	41	1	26	24	2	24	23	1	43	42	1	34	31	3	27	25	2	45	44	1	74	70	4	29	28	1	59	58	1	59	55	4	49	49	0	58	53	5	55	53	2	29	29	0
Contig29537_33560	Contig29537	33560	33560	+	30	23	7	27	27	0	44	42	2	45	43	2	26	25	1	19	18	1	52	49	3	39	36	3	32	31	1	60	46	14	76	70	6	29	24	5	62	51	11	56	56	0	54	54	0	67	64	3	63	52	11	41	39	2
Contig29537_33566	Contig29537	33566	33566	+	30	28	2	28	28	0	38	35	3	42	40	2	26	24	2	17	17	0	51	48	3	36	36	0	30	30	0	57	53	4	72	65	7	30	29	1	59	58	1	55	54	1	56	54	2	61	60	1	62	59	3	39	39	0
