"Quant_Varia"	"contig_gene"	"start_gene"	"end_gene"	"Pst_Values"
"Contig34055_23599_28493"	"Contig34055"	"23599"	"28493"	0.491659004241043
"Contig34055_3147_36530"	"Contig34055"	"3147"	"36530"	0.157934029089999
"Contig34055_9203_23572"	"Contig34055"	"9203"	"23572"	0.0528782119642411
"Contig34057_554_3706"	"Contig34057"	"554"	"3706"	0.879830542508468
"Contig34058_4837_12278"	"Contig34058"	"4837"	"12278"	0.0272653367231308
"Contig34083_3753_25283"	"Contig34083"	"3753"	"25283"	0.0800686228014847
"Contig34090_30069_33148"	"Contig34090"	"30069"	"33148"	0.00225662649604513
"Contig34094_3172_30028"	"Contig34094"	"3172"	"30028"	0.010216045774056
"Contig34099_2646_20156"	"Contig34099"	"2646"	"20156"	0.0112914080003692
"Contig34101_17092_35415"	"Contig34101"	"17092"	"35415"	0.153326581590911
"Contig34126_87_7022"	"Contig34126"	"87"	"7022"	0.562452502968546
"Contig3413_1682_10396"	"Contig3413"	"1682"	"10396"	0.0384131121638602
"Contig34146_4884_14905"	"Contig34146"	"4884"	"14905"	0.436008269912636
"Contig34169_986_17806"	"Contig34169"	"986"	"17806"	0.000394507819464179
"Contig3418_26_13504"	"Contig3418"	"26"	"13504"	0.629238665528876
"Contig34180_308_6497"	"Contig34180"	"308"	"6497"	0.703777348070741
"Contig34198_985_20294"	"Contig34198"	"985"	"20294"	0.610202952052483
"Contig34208_7005_11321"	"Contig34208"	"7005"	"11321"	0.352405753155919
"Contig3421_48_13977"	"Contig3421"	"48"	"13977"	0.268993310312983
"Contig34213_4515_20242"	"Contig34213"	"4515"	"20242"	0.450538705525453
"Contig34225_879_11593"	"Contig34225"	"879"	"11593"	0.00240178778314431
"Contig34243_20424_30811"	"Contig34243"	"20424"	"30811"	0.518626666574045
"Contig34292_1456_7620"	"Contig34292"	"1456"	"7620"	0.419133329164406
"Contig34295_3025_4663"	"Contig34295"	"3025"	"4663"	0.236576021726026
"Contig34298_15092_51017"	"Contig34298"	"15092"	"51017"	0.554789186713587
"Contig3430_40_6099"	"Contig3430"	"40"	"6099"	0.430120404284443
"Contig34318_16351_36614"	"Contig34318"	"16351"	"36614"	0.436915067807518
"Contig34318_4714_35563"	"Contig34318"	"4714"	"35563"	0.436915067807518
"Contig34342_246_1645"	"Contig34342"	"246"	"1645"	0.0018539546607456
"Contig34342_6109_15747"	"Contig34342"	"6109"	"15747"	0.17655294037771
"Contig34352_97_26921"	"Contig34352"	"97"	"26921"	0.0798706547351008
"Contig3436_225_10245"	"Contig3436"	"225"	"10245"	0.0382210192064325
"Contig3439_11689_12735"	"Contig3439"	"11689"	"12735"	0.00692837609294981
"Contig34416_35188_56605"	"Contig34416"	"35188"	"56605"	0.100231994752322
"Contig34422_3183_11074"	"Contig34422"	"3183"	"11074"	0.043722866492996
"Contig34440_151_1337"	"Contig34440"	"151"	"1337"	0.530243340110347
"Contig34440_16705_21326"	"Contig34440"	"16705"	"21326"	0.306017098320639
"Contig34453_13551_14330"	"Contig34453"	"13551"	"14330"	0.0668284120701282
"Contig34464_5879_28628"	"Contig34464"	"5879"	"28628"	0.000128351906853427
"Contig34482_1639_14962"	"Contig34482"	"1639"	"14962"	0.15574962230819
"Contig34482_5884_16671"	"Contig34482"	"5884"	"16671"	0.15574962230819
"Contig345_2122_25294"	"Contig345"	"2122"	"25294"	0.0305370538446
"Contig34511_18341_19676"	"Contig34511"	"18341"	"19676"	0.000364914000164725
"Contig34511_20582_26677"	"Contig34511"	"20582"	"26677"	0.101480613917074
"Contig34525_4605_8709"	"Contig34525"	"4605"	"8709"	0.225165359123111
"Contig34544_2743_15768"	"Contig34544"	"2743"	"15768"	0.385591228463712
"Contig34544_4309_16977"	"Contig34544"	"4309"	"16977"	0.385591228463712
"Contig34553_456_5690"	"Contig34553"	"456"	"5690"	0.0962648021431825
"Contig34558_3230_25125"	"Contig34558"	"3230"	"25125"	0.0455336015623906
"Contig34582_3_7506"	"Contig34582"	"3"	"7506"	0.356122928065755
"Contig34590_5287_23729"	"Contig34590"	"5287"	"23729"	0.615253406870947
"Contig34590_791_20889"	"Contig34590"	"791"	"20889"	0.501898005333715
"Contig34592_9994_32280"	"Contig34592"	"9994"	"32280"	0.00101202509384699
"Contig34595_522_25593"	"Contig34595"	"522"	"25593"	0.294642207603115
"Contig34596_12571_25315"	"Contig34596"	"12571"	"25315"	0.710818292484784
"Contig34601_653_1741"	"Contig34601"	"653"	"1741"	0.656211363282377
"Contig34603_12157_13695"	"Contig34603"	"12157"	"13695"	0.0848148487865936
"Contig34643_15413_39378"	"Contig34643"	"15413"	"39378"	0.252507357711898
"Contig34665_1989_27272"	"Contig34665"	"1989"	"27272"	0.629887672281252
"Contig3468_17663_20600"	"Contig3468"	"17663"	"20600"	0.14315757940681
"Contig3468_22115_22876"	"Contig3468"	"22115"	"22876"	0.042151406543263
"Contig34681_13_16482"	"Contig34681"	"13"	"16482"	0.0449021070744074
"Contig34683_56_1945"	"Contig34683"	"56"	"1945"	0.531486885534233
"Contig34689_13723_19100"	"Contig34689"	"13723"	"19100"	0.503894811840143
"Contig3469_365_18146"	"Contig3469"	"365"	"18146"	0.0390305178207712
"Contig34696_26925_36579"	"Contig34696"	"26925"	"36579"	0.016313126287739
"Contig34696_8664_23965"	"Contig34696"	"8664"	"23965"	0.0339443877556837
"Contig347_2999_24293"	"Contig347"	"2999"	"24293"	0.352837772806962
"Contig3470_509_5135"	"Contig3470"	"509"	"5135"	0.000419366389602416
"Contig34701_377_10219"	"Contig34701"	"377"	"10219"	0.097163126519539
"Contig34719_3916_5978"	"Contig34719"	"3916"	"5978"	0.000457825089522558
"Contig34720_3332_13428"	"Contig34720"	"3332"	"13428"	0.00103901593896894
"Contig34764_223_1720"	"Contig34764"	"223"	"1720"	0.413281802567844
"Contig34773_2284_15092"	"Contig34773"	"2284"	"15092"	0.0170740699096759
"Contig34778_3144_20973"	"Contig34778"	"3144"	"20973"	0.056646753766876
"Contig3479_3243_11904"	"Contig3479"	"3243"	"11904"	0.846805128605676
"Contig34793_1123_19594"	"Contig34793"	"1123"	"19594"	0.493568807555895
"Contig34824_17832_26016"	"Contig34824"	"17832"	"26016"	0.447730138589709
"Contig34827_16752_19290"	"Contig34827"	"16752"	"19290"	0.743167015623386
"Contig34827_2893_12607"	"Contig34827"	"2893"	"12607"	0.743445196277507
"Contig3485_2058_24440"	"Contig3485"	"2058"	"24440"	5.51010608770721e-08
"Contig34867_3960_16120"	"Contig34867"	"3960"	"16120"	0.53455053315099
"Contig34877_154_35786"	"Contig34877"	"154"	"35786"	0.00873585534467002
"Contig34886_7699_22791"	"Contig34886"	"7699"	"22791"	0.150824816322994
"Contig34897_7254_11025"	"Contig34897"	"7254"	"11025"	0.336758625195338
"Contig349_19342_34303"	"Contig349"	"19342"	"34303"	0.215905186182668
"Contig34911_26272_58487"	"Contig34911"	"26272"	"58487"	0.0595417159980108
"Contig34940_121_18278"	"Contig34940"	"121"	"18278"	0.606037784744399
"Contig34941_233_12923"	"Contig34941"	"233"	"12923"	0.0636130350309937
"Contig34958_5345_17838"	"Contig34958"	"5345"	"17838"	0.0276523419459009
"Contig34965_4614_27513"	"Contig34965"	"4614"	"27513"	0.492743267104464
"Contig34988_20238_33797"	"Contig34988"	"20238"	"33797"	0.0135530974801658
"Contig34998_877_26409"	"Contig34998"	"877"	"26409"	0.513662221835326
"Contig350_4645_26468"	"Contig350"	"4645"	"26468"	0.151370315563978
"Contig35012_2080_15282"	"Contig35012"	"2080"	"15282"	0.162015369345793
"Contig35014_783_15757"	"Contig35014"	"783"	"15757"	0.204972556258706
"Contig35066_4387_10941"	"Contig35066"	"4387"	"10941"	0.538671087809205
"Contig35069_4484_9513"	"Contig35069"	"4484"	"9513"	0.0391619534051396
"Contig3507_547_14509"	"Contig3507"	"547"	"14509"	0.540150307992347
"Contig35076_1559_8925"	"Contig35076"	"1559"	"8925"	0.523357539468598
"Contig35076_3526_12197"	"Contig35076"	"3526"	"12197"	0.695081448655746
"Contig35086_1014_4118"	"Contig35086"	"1014"	"4118"	0.790408638282314
"Contig35089_22334_24078"	"Contig35089"	"22334"	"24078"	0.414321843327264
"Contig35089_24386_25575"	"Contig35089"	"24386"	"25575"	0.0900906399655091
"Contig35089_26146_28994"	"Contig35089"	"26146"	"28994"	0.194263581987763
"Contig35089_29403_30819"	"Contig35089"	"29403"	"30819"	0.00716368476656683
"Contig3509_72_11049"	"Contig3509"	"72"	"11049"	0.0687774716237134
"Contig35090_1448_6863"	"Contig35090"	"1448"	"6863"	0.000677817753272627
"Contig35097_636_9264"	"Contig35097"	"636"	"9264"	0.719291357493829
"Contig351_1248_15320"	"Contig351"	"1248"	"15320"	0.180590785745995
"Contig35106_7510_13510"	"Contig35106"	"7510"	"13510"	0.54964993882061
"Contig35136_390_13372"	"Contig35136"	"390"	"13372"	0.570422527452548
"Contig35138_4619_21606"	"Contig35138"	"4619"	"21606"	0.0632130916607908
"Contig35154_6431_30569"	"Contig35154"	"6431"	"30569"	0.023124922120523
"Contig35176_3383_34646"	"Contig35176"	"3383"	"34646"	0.502467562618077
"Contig352_30747_50531"	"Contig352"	"30747"	"50531"	0.191103748366634
"Contig35205_512_22339"	"Contig35205"	"512"	"22339"	0.266385329436697
"Contig3522_195_17864"	"Contig3522"	"195"	"17864"	0.295699249705697
"Contig35223_504_6493"	"Contig35223"	"504"	"6493"	0.00218331706876833
"Contig35237_7197_7418"	"Contig35237"	"7197"	"7418"	0.326555182841007
"Contig35241_1597_34838"	"Contig35241"	"1597"	"34838"	0.128507274101166
"Contig35248_1207_9031"	"Contig35248"	"1207"	"9031"	0.293376562999353
"Contig35260_9402_15749"	"Contig35260"	"9402"	"15749"	0.0249275544382751
"Contig35266_1562_26664"	"Contig35266"	"1562"	"26664"	0.0780020910338072
"Contig35280_2269_6877"	"Contig35280"	"2269"	"6877"	0.713246925002889
"Contig35284_591_1971"	"Contig35284"	"591"	"1971"	6.82758720019457e-05
"Contig35296_9479_25679"	"Contig35296"	"9479"	"25679"	0.0835941749353168
"Contig353_1688_24087"	"Contig353"	"1688"	"24087"	0.299032094809245
"Contig3531_256_3195"	"Contig3531"	"256"	"3195"	0.444050462442245
"Contig35322_1489_13994"	"Contig35322"	"1489"	"13994"	0.139421859896258
"Contig35326_7997_11100"	"Contig35326"	"7997"	"11100"	0.184420494764938
"Contig35338_1730_12678"	"Contig35338"	"1730"	"12678"	0.258505127160871
"Contig35338_86_9238"	"Contig35338"	"86"	"9238"	0.258505127160871
"Contig35340_8264_23038"	"Contig35340"	"8264"	"23038"	0.366588876492389
"Contig35350_11077_20573"	"Contig35350"	"11077"	"20573"	0.157806105423516
"Contig35351_94_4610"	"Contig35351"	"94"	"4610"	0.560687141670026
"Contig35372_10483_22855"	"Contig35372"	"10483"	"22855"	0.204465245965912
"Contig35372_8803_29491"	"Contig35372"	"8803"	"29491"	0.204465245965912
"Contig35396_13089_32375"	"Contig35396"	"13089"	"32375"	0.391282784478599
"Contig3540_1212_13804"	"Contig3540"	"1212"	"13804"	0.000446321032567671
"Contig35401_319_4921"	"Contig35401"	"319"	"4921"	0.371846207955689
"Contig35423_491_15767"	"Contig35423"	"491"	"15767"	0.604646961418018
"Contig3543_50_8366"	"Contig3543"	"50"	"8366"	0.00115501426737258
"Contig35454_17742_27838"	"Contig35454"	"17742"	"27838"	0.24707299079197
"Contig35476_30152_35083"	"Contig35476"	"30152"	"35083"	0.413229353108973
"Contig35476_7253_24589"	"Contig35476"	"7253"	"24589"	0.5179258769501
"Contig35489_181_5943"	"Contig35489"	"181"	"5943"	0.192962019187099
"Contig35528_3218_42523"	"Contig35528"	"3218"	"42523"	0.386389381985248
"Contig35555_11551_27588"	"Contig35555"	"11551"	"27588"	0.578661762197362
"Contig35555_6053_28752"	"Contig35555"	"6053"	"28752"	0.804893664299017
"Contig35559_10177_16030"	"Contig35559"	"10177"	"16030"	0.459881215115925
"Contig35559_4401_31595"	"Contig35559"	"4401"	"31595"	0.52383812936609
"Contig35577_23993_36276"	"Contig35577"	"23993"	"36276"	0.154215524598
"Contig35599_11_601"	"Contig35599"	"11"	"601"	0.255073899912047
"Contig35599_612_1075"	"Contig35599"	"612"	"1075"	0.633483700951806
"Contig356_474_20098"	"Contig356"	"474"	"20098"	0.339918660578872
"Contig35609_2311_7566"	"Contig35609"	"2311"	"7566"	0.0394111108873322
"Contig35635_44_17436"	"Contig35635"	"44"	"17436"	0.180996540184567
"Contig35649_1891_8122"	"Contig35649"	"1891"	"8122"	0.651946522310546
"Contig35681_5705_29142"	"Contig35681"	"5705"	"29142"	0.435159735078331
"Contig35684_704_22698"	"Contig35684"	"704"	"22698"	0.0905379116192775
"Contig357_8992_30942"	"Contig357"	"8992"	"30942"	0.0803160752050926
"Contig357163_3314_5615"	"Contig357163"	"3314"	"5615"	0.13460664612946
"Contig35722_12578_19297"	"Contig35722"	"12578"	"19297"	0.0576879354568385
"Contig35723_1338_14177"	"Contig35723"	"1338"	"14177"	0.0602069352311238
"Contig35750_605_8205"	"Contig35750"	"605"	"8205"	0.849027424796441
"Contig35751_16206_33458"	"Contig35751"	"16206"	"33458"	0.750352098471916
"Contig35774_16912_24028"	"Contig35774"	"16912"	"24028"	0.00180207089768733
"Contig3578_13566_19468"	"Contig3578"	"13566"	"19468"	0.0210647824452357
"Contig3578_866_16226"	"Contig3578"	"866"	"16226"	0.599860670201632
"Contig35790_165_20443"	"Contig35790"	"165"	"20443"	0.288257894462943
"Contig358_939_40128"	"Contig358"	"939"	"40128"	0.00156512064121065
"Contig35824_34_9221"	"Contig35824"	"34"	"9221"	0.058905286568614
"Contig35838_4968_24693"	"Contig35838"	"4968"	"24693"	0.594884321036296
"Contig35850_447_9613"	"Contig35850"	"447"	"9613"	0.173530980028178
"Contig35896_2031_8744"	"Contig35896"	"2031"	"8744"	0.115080965945173
"Contig35897_1264_12089"	"Contig35897"	"1264"	"12089"	0.873147782085423
"Contig35907_1437_12316"	"Contig35907"	"1437"	"12316"	0.000207158439258292
"Contig35930_1271_10491"	"Contig35930"	"1271"	"10491"	0.00592464509564151
"Contig35942_1175_20267"	"Contig35942"	"1175"	"20267"	0.595734687061318
"Contig35959_6365_35986"	"Contig35959"	"6365"	"35986"	0.520246993503277
"Contig35960_8073_33835"	"Contig35960"	"8073"	"33835"	0.000462757719897703
"Contig35965_3896_8582"	"Contig35965"	"3896"	"8582"	0.346116513706058
"Contig36_22630_63066"	"Contig36"	"22630"	"63066"	0.400674109106475
"Contig36016_3313_23853"	"Contig36016"	"3313"	"23853"	0.00425580920497415
"Contig36026_652_47412"	"Contig36026"	"652"	"47412"	0.579775406193225
"Contig36048_48_15186"	"Contig36048"	"48"	"15186"	0.504222828602632
"Contig36060_10212_11723"	"Contig36060"	"10212"	"11723"	0.272589475649459
"Contig36062_361_24183"	"Contig36062"	"361"	"24183"	0.447145419128793
"Contig36080_137_8025"	"Contig36080"	"137"	"8025"	0.148055566946695
"Contig36080_3523_19126"	"Contig36080"	"3523"	"19126"	0.751581002403506
"Contig36085_1316_7878"	"Contig36085"	"1316"	"7878"	0.098176893917412
"Contig36097_30809_37065"	"Contig36097"	"30809"	"37065"	0.427601593806872
"Contig361_1642_25283"	"Contig361"	"1642"	"25283"	0.507803996141633
"Contig361_27770_32513"	"Contig361"	"27770"	"32513"	0.0934817217899963
"Contig361_28446_50768"	"Contig361"	"28446"	"50768"	0.000435044825807482
"Contig361_4199_15105"	"Contig361"	"4199"	"15105"	0.395652228262798
"Contig36100_2942_17458"	"Contig36100"	"2942"	"17458"	0.11981553507479
"Contig36110_13983_15519"	"Contig36110"	"13983"	"15519"	0.206677446756806
"Contig36110_86_11835"	"Contig36110"	"86"	"11835"	0.736492808753302
"Contig36118_2930_13572"	"Contig36118"	"2930"	"13572"	0.689833346201826
"Contig36128_287_27196"	"Contig36128"	"287"	"27196"	0.693098069750298
"Contig36149_13075_27111"	"Contig36149"	"13075"	"27111"	0.386885692244769
"Contig36155_32469_35568"	"Contig36155"	"32469"	"35568"	0.270584071804355
"Contig36163_6500_8482"	"Contig36163"	"6500"	"8482"	0.11142820522562
"Contig36180_7368_12627"	"Contig36180"	"7368"	"12627"	0.474815483653985
"Contig36186_904_16534"	"Contig36186"	"904"	"16534"	0.540878990337068
"Contig36188_1093_47730"	"Contig36188"	"1093"	"47730"	0.00717491487454942
"Contig362_14911_27734"	"Contig362"	"14911"	"27734"	0.105801604043966
"Contig36214_89_8298"	"Contig36214"	"89"	"8298"	0.00217174390445001
"Contig3622_3120_13644"	"Contig3622"	"3120"	"13644"	0.064124416026096
"Contig36225_1838_6231"	"Contig36225"	"1838"	"6231"	0.71794013834728
"Contig36268_307_10427"	"Contig36268"	"307"	"10427"	0.425037414076501
"Contig36286_10942_21736"	"Contig36286"	"10942"	"21736"	0.19582654991228
"Contig36294_1988_39937"	"Contig36294"	"1988"	"39937"	0.46885728217681
"Contig36314_5970_14560"	"Contig36314"	"5970"	"14560"	0.682430744381745
"Contig36316_8113_18561"	"Contig36316"	"8113"	"18561"	0.674264522905152
"Contig36326_2049_20260"	"Contig36326"	"2049"	"20260"	0.625357593688184
"Contig36326_923_26730"	"Contig36326"	"923"	"26730"	0.77425317838898
"Contig36333_10368_18284"	"Contig36333"	"10368"	"18284"	0.117676338208132
"Contig36333_7726_17474"	"Contig36333"	"7726"	"17474"	0.389410139369395
"Contig36338_4974_42015"	"Contig36338"	"4974"	"42015"	0.406250851420976
"Contig36341_8260_26703"	"Contig36341"	"8260"	"26703"	0.0900624913302468
"Contig36355_36906_42269"	"Contig36355"	"36906"	"42269"	0.506443479892553
"Contig36360_17886_22599"	"Contig36360"	"17886"	"22599"	0.0298449709878691
"Contig36360_23207_32675"	"Contig36360"	"23207"	"32675"	0.0524061927540743
"Contig36366_1373_17736"	"Contig36366"	"1373"	"17736"	0.636887126368078
"Contig3639_1295_9975"	"Contig3639"	"1295"	"9975"	0.794187104191142
"Contig36411_700_12111"	"Contig36411"	"700"	"12111"	0.365862706041138
"Contig36419_1627_30168"	"Contig36419"	"1627"	"30168"	0.0305177490916799
"Contig36424_17926_22483"	"Contig36424"	"17926"	"22483"	0.168699736893317
"Contig3643_18453_19844"	"Contig3643"	"18453"	"19844"	0.0789100024244067
"Contig36437_2374_18898"	"Contig36437"	"2374"	"18898"	0.0993007582564077
"Contig36441_3780_27219"	"Contig36441"	"3780"	"27219"	0.31680419160153
"Contig36441_8766_28597"	"Contig36441"	"8766"	"28597"	0.257334935914349
"Contig36447_47_10763"	"Contig36447"	"47"	"10763"	0.132131132984617
"Contig36467_605_35513"	"Contig36467"	"605"	"35513"	0.522671034547018
"Contig36489_8519_21244"	"Contig36489"	"8519"	"21244"	0.781406230149709
"Contig365_8040_25370"	"Contig365"	"8040"	"25370"	0.522239675189067
"Contig36523_2387_20056"	"Contig36523"	"2387"	"20056"	0.0775616785823137
"Contig36525_331_26767"	"Contig36525"	"331"	"26767"	0.148501681905677
"Contig36532_13536_25652"	"Contig36532"	"13536"	"25652"	0.0844272695365691
"Contig36532_2630_21020"	"Contig36532"	"2630"	"21020"	0.0545382970599369
"Contig36557_2285_14563"	"Contig36557"	"2285"	"14563"	0.723958465628048
"Contig36569_2289_13808"	"Contig36569"	"2289"	"13808"	0.31135417642868
"Contig36575_66_811"	"Contig36575"	"66"	"811"	0.138606771248331
"Contig36584_547_9366"	"Contig36584"	"547"	"9366"	0.30051495580029
"Contig36611_13348_24891"	"Contig36611"	"13348"	"24891"	0.0395008642598842
"Contig36612_759_8977"	"Contig36612"	"759"	"8977"	0.55310540303488
"Contig36625_482_1487"	"Contig36625"	"482"	"1487"	0.507151720765384
"Contig36640_633_13701"	"Contig36640"	"633"	"13701"	0.234344767967025
"Contig36689_1021_14079"	"Contig36689"	"1021"	"14079"	0.534281300289388
"Contig36689_26071_43778"	"Contig36689"	"26071"	"43778"	0.239392302851702
"Contig36703_1961_4590"	"Contig36703"	"1961"	"4590"	0.786040209897142
"Contig36706_1041_17410"	"Contig36706"	"1041"	"17410"	0.114705384695335
"Contig36727_15138_30683"	"Contig36727"	"15138"	"30683"	0.706492186736956
"Contig36747_792_11822"	"Contig36747"	"792"	"11822"	0.708449887824201
"Contig36755_3410_8511"	"Contig36755"	"3410"	"8511"	0.0215276836406259
"Contig36756_1052_8312"	"Contig36756"	"1052"	"8312"	0.377016187856737
"Contig36769_1652_10528"	"Contig36769"	"1652"	"10528"	0.00329630594256748
"Contig36789_273_26656"	"Contig36789"	"273"	"26656"	0.36253122237945
"Contig36798_3897_19617"	"Contig36798"	"3897"	"19617"	0.149685656881652
"Contig36815_909_16737"	"Contig36815"	"909"	"16737"	0.446920260005364
"Contig36818_350_23478"	"Contig36818"	"350"	"23478"	0.399238372747415
"Contig36825_532_11377"	"Contig36825"	"532"	"11377"	0.220493524059331
"Contig3686_219_6229"	"Contig3686"	"219"	"6229"	0.293606267738396
"Contig36883_146_9801"	"Contig36883"	"146"	"9801"	0.48615565123568
"Contig369_18659_34956"	"Contig369"	"18659"	"34956"	0.59873990464633
"Contig369_6511_15549"	"Contig369"	"6511"	"15549"	0.294449917236278
"Contig36903_1153_5673"	"Contig36903"	"1153"	"5673"	0.43008241802828
"Contig36904_6475_12125"	"Contig36904"	"6475"	"12125"	0.168653829088221
"Contig36942_15591_29763"	"Contig36942"	"15591"	"29763"	0.786981819500685
"Contig36958_6448_24234"	"Contig36958"	"6448"	"24234"	0.405218469864248
"Contig3696_3483_19132"	"Contig3696"	"3483"	"19132"	8.73693018373234e-06
"Contig36969_7489_11579"	"Contig36969"	"7489"	"11579"	0.0602056388910703
"Contig36981_26028_41558"	"Contig36981"	"26028"	"41558"	0.000823090834445097
"Contig36984_4130_7668"	"Contig36984"	"4130"	"7668"	0.542733975298427
"Contig37013_6219_17681"	"Contig37013"	"6219"	"17681"	0.889325450104261
"Contig37021_4600_11375"	"Contig37021"	"4600"	"11375"	0.357024356722329
"Contig37034_8455_19875"	"Contig37034"	"8455"	"19875"	0.00439456875462598
